module,level,rva,file_offset,section,file_word,reference_base,reference_address_NOT_live,runtime_vanilla_word_at_reference_base,patched_encoded,patch_interpretation,flags,layer,mechanic,source,binary_check,continuous,runtime_activation,validation,evidence,nearest_callback_NOT_proven_owner,callback_distance_bytes
10,Quodrona,0x002DE730,0x002DE7A4,.data,0x3F20D97C,0x09139D00,0x09418430,0x3F20D97C,0x3EA0D97C,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.6283185 â†’ 0.3141593,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1297124
10,Quodrona,0x002DE734,0x002DE7A8,.data,0x3F20D97C,0x09139D00,0x09418434,0x3F20D97C,0x3EA0D97C,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.6283185 â†’ 0.3141593,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1297128
10,Quodrona,0x002DE740,0x002DE7B4,.data,0x3F19999A,0x09139D00,0x09418440,0x3F19999A,0x3E99999A,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.6 â†’ 0.3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1297140
10,Quodrona,0x002DEF8C,0x002DF000,.data,0x42F00000,0x09139D00,0x09418C8C,0x42F00000,0x43700000,literal word,0,2,BarriÃ¨re Statique / Static Barrier â€” float 120 â†’ 240,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299264
10,Quodrona,0x002DF194,0x002DF208,.data,0x40400000,0x09139D00,0x09418E94,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299784
10,Quodrona,0x002DF198,0x002DF20C,.data,0x40400000,0x09139D00,0x09418E98,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299788
10,Quodrona,0x002DF19C,0x002DF210,.data,0x40400000,0x09139D00,0x09418E9C,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299792
10,Quodrona,0x002DF1A0,0x002DF214,.data,0x40400000,0x09139D00,0x09418EA0,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299796
10,Quodrona,0x002DF1A4,0x002DF218,.data,0x40400000,0x09139D00,0x09418EA4,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299800
10,Quodrona,0x002DF1A8,0x002DF21C,.data,0x40400000,0x09139D00,0x09418EA8,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299804
10,Quodrona,0x002DF1AC,0x002DF220,.data,0x40400000,0x09139D00,0x09418EAC,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299808
10,Quodrona,0x002DF1D0,0x002DF244,.data,0x3DA0D97C,0x09139D00,0x09418ED0,0x3DA0D97C,0x3D20D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/40 â†’ Ï€/80,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299844
10,Quodrona,0x002DF1D4,0x002DF248,.data,0x3DA0D97C,0x09139D00,0x09418ED4,0x3DA0D97C,0x3D20D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/40 â†’ Ï€/80,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299848
10,Quodrona,0x002DF1D8,0x002DF24C,.data,0x3E20D97C,0x09139D00,0x09418ED8,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299852
10,Quodrona,0x002DF1DC,0x002DF250,.data,0x3E20D97C,0x09139D00,0x09418EDC,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299856
10,Quodrona,0x002DF1E0,0x002DF254,.data,0x3E20D97C,0x09139D00,0x09418EE0,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299860
10,Quodrona,0x002DF1E4,0x002DF258,.data,0x3E20D97C,0x09139D00,0x09418EE4,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299864
10,Quodrona,0x002DF1E8,0x002DF25C,.data,0x3E20D97C,0x09139D00,0x09418EE8,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299868
10,Quodrona,0x002DF1EC,0x002DF260,.data,0x3E20D97C,0x09139D00,0x09418EEC,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299872
10,Quodrona,0x002DF1F4,0x002DF268,.data,0x42700000,0x09139D00,0x09418EF4,0x42700000,0x42F00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299880
10,Quodrona,0x002DF200,0x002DF274,.data,0x41700000,0x09139D00,0x09418F00,0x41700000,0x41F00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 15 â†’ 30,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1299892
10,Quodrona,0x002DFBB8,0x002DFC2C,.data,0x3E19999A,0x09139D00,0x094198B8,0x3E19999A,0x3D99999A,literal word,0,2,Aspiro-Canon / Suck Cannon â€” float 0.15 â†’ 0.075,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1302380
10,Quodrona,0x002E0340,0x002E03B4,.data,0x3E75C28F,0x09139D00,0x0941A040,0x3E75C28F,0x3DF5C28F,literal word,0,1,"Titanium Bolt, vitesse 0,24 â†’ 0,12",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1304308
10,Quodrona,0x002E1A3C,0x002E1AB0,.data,0x41F00000,0x09139D00,0x0941B73C,0x41F00000,0x42700000,literal word,0,2,Aspiro-Canon / Suck Cannon â€” float 30 â†’ 60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1310192
10,Quodrona,0x00096F60,0x00096FD4,.text,0x0C071E7E,0x09139D00,0x091D0C60,0x0E4C05BE,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00003110,0x00003184,.text,0x3C043D08,0x09139D00,0x0913CE10,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00003128,0x0000319C,.text,0x3C04BD08,0x09139D00,0x0913CE28,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00011DF4,0x00011E68,.text,0x3C043D08,0x09139D00,0x0914BAF4,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x0002214C,0x000221C0,.text,0x27BDFFC0,0x09139D00,0x0915BE4C,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00022150,0x000221C4,.text,0xAFB00028,0x09139D00,0x0915BE50,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x000221E4,0x00022258,.text,0x46107380,0x09139D00,0x0915BEE4,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00024CD4,0x00024D48,.text,0x46166300,0x09139D00,0x0915E9D4,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00024CF4,0x00024D68,.text,0x46166301,0x09139D00,0x0915E9F4,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00024E8C,0x00024F00,.text,0x46166300,0x09139D00,0x0915EB8C,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00025C3C,0x00025CB0,.text,0x46006506,0x09139D00,0x0915F93C,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00025D7C,0x00025DF0,.text,0x2A240002,0x09139D00,0x0915FA7C,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00041904,0x00041978,.text,0x3C04BF80,0x09139D00,0x0917B604,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00041B70,0x00041BE4,.text,0x3C05BF80,0x09139D00,0x0917B870,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x00041F40,0x00041FB4,.text,0x3C05BF80,0x09139D00,0x0917BC40,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
15,Giant Clank — niveau 4,0x0007D380,0x0007D3F4,.text,0x0C04BA28,0x09139D00,0x091B7080,0x0E49A168,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00003110,0x00003184,.text,0x3C043D08,0x09139D00,0x0913CE10,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00003128,0x0000319C,.text,0x3C04BD08,0x09139D00,0x0913CE28,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00011DF4,0x00011E68,.text,0x3C043D08,0x09139D00,0x0914BAF4,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x0002214C,0x000221C0,.text,0x27BDFFC0,0x09139D00,0x0915BE4C,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00022150,0x000221C4,.text,0xAFB00028,0x09139D00,0x0915BE50,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x000221E4,0x00022258,.text,0x46107380,0x09139D00,0x0915BEE4,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00024CD4,0x00024D48,.text,0x46166300,0x09139D00,0x0915E9D4,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00024CF4,0x00024D68,.text,0x46166301,0x09139D00,0x0915E9F4,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00024E8C,0x00024F00,.text,0x46166300,0x09139D00,0x0915EB8C,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00025C3C,0x00025CB0,.text,0x46006506,0x09139D00,0x0915F93C,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00025D7C,0x00025DF0,.text,0x2A240002,0x09139D00,0x0915FA7C,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00041904,0x00041978,.text,0x3C04BF80,0x09139D00,0x0917B604,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00041B70,0x00041BE4,.text,0x3C05BF80,0x09139D00,0x0917B870,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x00041F40,0x00041FB4,.text,0x3C05BF80,0x09139D00,0x0917BC40,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
21,Giant Clank — niveau 7,0x0007D380,0x0007D3F4,.text,0x0C04BA28,0x09139D00,0x091B7080,0x0E49A168,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,EXCLUDED in v063 runtime,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x000033B8,0x0000342C,.text,0x3C043D08,0x09139D00,0x0913D0B8,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x000033D0,0x00003444,.text,0x3C04BD08,0x09139D00,0x0913D0D0,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x0001239C,0x00012410,.text,0x3C043D08,0x09139D00,0x0914C09C,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x0002318C,0x00023200,.text,0x27BDFFC0,0x09139D00,0x0915CE8C,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x00023190,0x00023204,.text,0xAFB00028,0x09139D00,0x0915CE90,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x00023224,0x00023298,.text,0x46107380,0x09139D00,0x0915CF24,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x000256EC,0x00025760,.text,0x46166300,0x09139D00,0x0915F3EC,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x0002570C,0x00025780,.text,0x46166301,0x09139D00,0x0915F40C,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x000258A4,0x00025918,.text,0x46166300,0x09139D00,0x0915F5A4,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x00026654,0x000266C8,.text,0x46006506,0x09139D00,0x09160354,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x00026794,0x00026808,.text,0x2A240002,0x09139D00,0x09160494,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x00045788,0x000457FC,.text,0x3C04BF80,0x09139D00,0x0917F488,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x000459F4,0x00045A68,.text,0x3C05BF80,0x09139D00,0x0917F6F4,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x00045DC4,0x00045E38,.text,0x3C05BF80,0x09139D00,0x0917FAC4,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
22,Airboard — niveau 3,0x000F701C,0x000F7090,.text,0x3C0641F0,0x09139D00,0x09230D1C,0x3C0641F0,0x3C064270,literal word,16,2,"LacÃ©rator / Blaster â€” lui a2,30.0 â†’ lui a2,60.0",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlasterAkimbo,220
22,Airboard — niveau 3,0x000F75F0,0x000F7664,.text,0x3C053F80,0x09139D00,0x092312F0,0x3C053F80,0x3C053F00,literal word,16,2,"LacÃ©rator / Blaster â€” lui a1,1.0 â†’ lui a1,0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlasterShot,20
22,Airboard — niveau 3,0x00087F18,0x00087F8C,.text,0x0C04D19C,0x09139D00,0x091C1C18,0x0E49B8DC,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x0000362C,0x000036A0,.text,0x3C043D08,0x09139D00,0x0913D32C,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00003644,0x000036B8,.text,0x3C04BD08,0x09139D00,0x0913D344,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00013E70,0x00013EE4,.text,0x3C043D08,0x09139D00,0x0914DB70,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00025ECC,0x00025F40,.text,0x27BDFFC0,0x09139D00,0x0915FBCC,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00025ED0,0x00025F44,.text,0xAFB00028,0x09139D00,0x0915FBD0,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00025F64,0x00025FD8,.text,0x46107380,0x09139D00,0x0915FC64,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x0002842C,0x000284A0,.text,0x46166300,0x09139D00,0x0916212C,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x0002844C,0x000284C0,.text,0x46166301,0x09139D00,0x0916214C,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x000285E4,0x00028658,.text,0x46166300,0x09139D00,0x091622E4,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00029394,0x00029408,.text,0x46006506,0x09139D00,0x09163094,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x000294D4,0x00029548,.text,0x2A240002,0x09139D00,0x091631D4,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x000489CC,0x00048A40,.text,0x3C04BF80,0x09139D00,0x091826CC,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00048C38,0x00048CAC,.text,0x3C05BF80,0x09139D00,0x09182938,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x00049008,0x0004907C,.text,0x3C05BF80,0x09139D00,0x09182D08,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
23,Airboard — niveau 6,0x000FB2F8,0x000FB36C,.text,0x460F6300,0x09139D00,0x09234FF8,0x460F6300,0x00000000,jump to plugin-owned cave 0,20,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” add.s f12,f12,f15 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,344
23,Airboard — niveau 6,0x000FB2FC,0x000FB370,.text,0xE60C0030,0x09139D00,0x09234FFC,0xE60C0030,0x00000000,literal word,16,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” swc1 f12,0x30(s0) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,348
23,Airboard — niveau 6,0x000FD64C,0x000FD6C0,.text,0x3C06BF80,0x09139D00,0x0923734C,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,36
